unique_id,category,topping,filename_paste,on_disk,sized_well,rotation,inches,scale_factor,inch_variance,min_per,max_per,variant rarity,topping rarity,scatters,serving_size,mass,calories,potassium,vitamin_c,magnesium,vitamin_b5,vitamin_d,vitamin_b7,height,moisture_content,cholesterol,vitamin_a,dietary_fiber,vitamin_b6,sugar,protein,iron,complex_carb,selenium,vitamin_k,vitamin_b12,calories_from_fat,vitamin_e,zinc,saturated_fat,iodine,trans_fat,sodium,monosaturated_fat,calcium,riboflavin,thiamin,folate,added_sugar,chromium,manganese,mark_end
7012,topping-misc,supernaturalpoodle,7012-topping-misc-supernaturalpoodle,Y,U,60,5,0.8,0.1,3,12,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7013,topping-misc,supernaturalpoodle,7013-topping-misc-supernaturalpoodle,Y,U,60,5,0.8,0.1,3,12,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7014,topping-misc,supernaturalpoodle,7014-topping-misc-supernaturalpoodle,Y,U,60,5,0.8,0.1,3,12,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7015,topping-misc,supernaturalpoodle,7015-topping-misc-supernaturalpoodle,Y,U,60,5,0.8,0.1,3,12,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7020,topping-misc,monkeydome,7020-topping-misc-monkeydome,Y,N,360,3,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7021,topping-misc,monkeydome,7021-topping-misc-monkeydome,Y,N,360,3,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7022,topping-misc,monkeydome,7022-topping-misc-monkeydome,Y,N,360,3,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7023,topping-misc,macandcheese,7023-topping-misc-macandcheese,Y,N,360,2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7024,topping-misc,monkeydome,7024-topping-misc-monkeydome,Y,N,360,3,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7025,topping-misc,monkeydome,7025-topping-misc-monkeydome,Y,N,360,3,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7030,topping-misc,macandcheese,7030-topping-misc-macandcheese,Y,N,360,2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7031,topping-misc,macandcheese,7031-topping-misc-macandcheese,Y,N,360,2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7032,topping-misc,macandcheese,7032-topping-misc-macandcheese,Y,N,360,2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7033,topping-misc,macandcheese,7033-topping-misc-macandcheese,Y,N,360,2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7034,topping-misc,macandcheese,7034-topping-misc-macandcheese,Y,N,360,2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7035,topping-misc,macandcheese,7035-topping-misc-macandcheese,Y,N,360,2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7040,topping-misc,alphabetsoup,7040-topping-misc-alphabetsoup,Y,N,360,0.75,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7041,topping-misc,alphabetsoup,7041-topping-misc-alphabetsoup,Y,N,360,0.75,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7042,topping-misc,alphabetsoup,7042-topping-misc-alphabetsoup,Y,N,360,0.75,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7043,topping-misc,alphabetsoup,7043-topping-misc-alphabetsoup,Y,N,360,0.75,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7044,topping-misc,alphabetsoup,7044-topping-misc-alphabetsoup,Y,N,360,0.75,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7045,topping-misc,alphabetsoup,7045-topping-misc-alphabetsoup,Y,N,360,0.75,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7046,topping-misc,alphabetsoup,7046-topping-misc-alphabetsoup,Y,N,360,0.75,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7047,topping-misc,alphabetsoup,7047-topping-misc-alphabetsoup,Y,N,360,0.75,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7050,topping-misc,hair,7050-topping-misc-hair,Y,N,360,2,0.3,0.1,,,,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7051,topping-misc,hair,7051-topping-misc-hair,Y,N,360,2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7052,topping-misc,hair,7052-topping-misc-hair,Y,N,360,2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7053,topping-misc,hair,7053-topping-misc-hair,Y,N,360,2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7054,topping-misc,hair,7054-topping-misc-hair,Y,N,360,2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7055,topping-misc,hair,7055-topping-misc-hair,Y,N,360,2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7060,topping-misc,keys,7060-topping-misc-keys,Y,U,360,3,0.5,0.1,1,9,superrare,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7061,topping-misc,keys,7061-topping-misc-keys,Y,U,360,3,0.5,0.1,1,3,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7062,topping-misc,keys,7062-topping-misc-keys,Y,U,360,3,0.5,0.1,1,20,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7070,topping-misc,paracell,7070-topping-misc-paracell,Y,N,360,2.5,0.4,0.1,,,,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7071,topping-misc,paracell,7071-topping-misc-paracell,Y,N,360,2.5,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7072,topping-misc,paracell,7072-topping-misc-paracell,Y,N,360,2.5,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7073,topping-misc,paracell,7073-topping-misc-paracell,Y,N,360,2.5,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7074,topping-misc,paracell,7074-topping-misc-paracell,Y,N,360,2.5,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7075,topping-misc,paracell,7075-topping-misc-paracell,Y,N,360,2.5,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7080,topping-misc,eyelash,7080-topping-misc-eyelash,Y,N,360,1.75,0.3,0.1,,,,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7090,topping-misc,dmt,7090-topping-misc-dmt,N,N,360,,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7091,topping-misc,dmt,7091-topping-misc-dmt,N,N,360,,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7100,topping-misc,lsd,7100-topping-misc-lsd,Y,N,360,0.25,0.0,0.1,,,,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7101,topping-misc,lsd,7101-topping-misc-lsd,Y,N,360,0.25,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7102,topping-misc,lsd,7102-topping-misc-lsd,Y,N,360,0.25,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7103,topping-misc,lsd,7103-topping-misc-lsd,Y,N,360,0.25,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7104,topping-misc,lsd,7104-topping-misc-lsd,Y,N,360,0.25,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7105,topping-misc,lsd,7105-topping-misc-lsd,Y,N,360,0.5,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7110,topping-misc,cigarettes,7110-topping-misc-cigarettes,Y,U,360,2.8,0.5,0.1,10,20,common,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7111,topping-misc,cigarettes,7111-topping-misc-cigarettes,Y,U,360,2.8,0.5,0.1,10,20,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7112,topping-misc,cigarettes,7112-topping-misc-cigarettes,Y,U,360,2.8,0.5,0.1,10,20,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7113,topping-misc,cigarettes,7113-topping-misc-cigarettes,Y,U,360,2.8,0.5,0.1,10,20,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7114,topping-misc,cigarettes,7114-topping-misc-cigarettes,Y,U,360,2.8,0.5,0.1,10,20,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7115,topping-misc,cigarettes,7115-topping-misc-cigarettes,Y,U,360,2.8,0.5,0.1,10,20,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7120,topping-misc,jelly,7120-topping-misc-jelly,Y,U,360,1.5,0.3,0.2,4,12,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7121,topping-misc,jelly,7121-topping-misc-jelly,Y,U,360,1.5,0.3,0.2,4,12,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7122,topping-misc,jelly,7122-topping-misc-jelly,Y,U,360,1.5,0.3,0.2,4,12,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7123,topping-misc,jelly,7123-topping-misc-jelly,Y,U,360,1.5,0.3,0.2,4,12,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7130,topping-misc,buttons,7130-topping-misc-buttons,Y,U,360,1.7,0.3,0.2,8,16,superrare,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7131,topping-misc,buttons,7131-topping-misc-buttons,Y,U,360,1.7,0.3,0.2,8,26,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7132,topping-misc,buttons,7132-topping-misc-buttons,Y,U,360,1.7,0.3,0.2,8,26,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7133,topping-misc,buttons,7133-topping-misc-buttons,Y,U,360,1.7,0.3,0.2,8,26,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7134,topping-misc,buttons,7134-topping-misc-buttons,Y,U,360,1.7,0.3,0.2,8,26,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7135,topping-misc,buttons,7135-topping-misc-buttons,Y,U,360,1.7,0.3,0.2,8,26,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7140,topping-misc,origami,7140-topping-misc-origami,Y,U,360,4.5,0.8,0.2,4,5,rare,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7141,topping-misc,origami,7141-topping-misc-origami,Y,U,360,4.5,0.8,0.2,3,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7142,topping-misc,origami,7142-topping-misc-origami,Y,U,360,4.5,0.8,0.2,3,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7143,topping-misc,origami,7143-topping-misc-origami,Y,U,360,4.5,0.8,0.2,3,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7144,topping-misc,origami,7144-topping-misc-origami,Y,U,360,4.5,0.8,0.2,3,19,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7145,topping-misc,origami,7145-topping-misc-origami,Y,U,360,4.5,0.8,0.2,3,19,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7150,topping-misc,glitter,7150-topping-misc-glitter,Y,U,360,3,0.5,0.2,18,3 0,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7151,topping-misc,glitter,7151-topping-misc-glitter,Y,U,360,3,0.5,0.2,18,30,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7152,topping-misc,glitter,7152-topping-misc-glitter,Y,U,360,3,0.5,0.2,18,30,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7160,topping-misc,preamp,7160-topping-misc-preamp,Y,U,360,2.5,0.4,0.2,4,18,uncommon,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7161,topping-misc,preamp,7161-topping-misc-preamp,Y,U,360,2,0.3,0.2,4,18,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7162,topping-misc,preamp,7162-topping-misc-preamp,Y,U,360,2.5,0.4,0.2,4,18,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7163,topping-misc,preamp,7163-topping-misc-preamp,Y,U,360,2,0.3,0.2,4,18,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7164,topping-misc,preamp,7164-topping-misc-preamp,Y,U,360,2.5,0.4,0.2,4,18,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7165,topping-misc,preamp,7165-topping-misc-preamp,Y,U,360,2,0.3,0.2,4,18,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7170,topping-misc,cloud,7170-topping-misc-cloud,Y,U,70,2,0.3,0.2,4,18,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7171,topping-misc,cloud,7171-topping-misc-cloud,Y,U,70,2,0.3,0.2,4,18,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7172,topping-misc,cloud,7172-topping-misc-cloud,Y,U,70,2,0.3,0.2,4,10,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7173,topping-misc,cloud,7173-topping-misc-cloud,Y,U,70,2,0.3,0.2,4,10,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7174,topping-misc,cloud,7174-topping-misc-cloud,Y,U,70,2,0.3,0.2,4,10,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7180,topping-misc,chesspieces,7180-topping-misc-chesspieces,Y,U,360,3,0.5,0.2,5,15,common,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7181,topping-misc,chesspieces,7181-topping-misc-chesspieces,Y,U,360,3,0.5,0.2,5,15,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7182,topping-misc,chesspieces,7182-topping-misc-chesspieces,Y,U,360,3,0.5,0.2,5,15,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7183,topping-misc,chesspieces,7183-topping-misc-chesspieces,Y,U,360,3,0.5,0.2,5,15,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7184,topping-misc,chesspieces,7184-topping-misc-chesspieces,Y,U,360,3,0.5,0.2,5,15,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7185,topping-misc,chesspieces,7185-topping-misc-chesspieces,Y,U,360,3,0.5,0.2,5,15,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7190,topping-misc,computerchip,7190-topping-misc-computerchip,Y,U,360,3,0.5,0.2,5,15,uncommon,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7191,topping-misc,computerchip,7191-topping-misc-computerchip,Y,U,360,3,0.5,0.2,5,15,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7192,topping-misc,computerchip,7192-topping-misc-computerchip,Y,U,360,3,0.5,0.2,5,15,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7200,topping-misc,dilldough,7200-topping-misc-dilldough,Y,U,360,9,1.5,0.01,3,12,superrare,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7201,topping-misc,dilldough,7201-topping-misc-dilldough,Y,U,360,6,1.0,0.01,3,12,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7202,topping-misc,dilldough,7202-topping-misc-dilldough,Y,U,360,6,1.0,0.01,3,12,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7203,topping-misc,dilldough,7203-topping-misc-dilldough,Y,U,360,6,1.0,0.01,3,12,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7204,topping-misc,dilldough,7204-topping-misc-dilldough,Y,U,360,6,1.0,0.01,3,12,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7205,topping-misc,dilldough,7205-topping-misc-dilldough,Y,U,360,6,1.0,0.01,3,12,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7210,topping-misc,puzzle,7210-topping-misc-puzzle,Y,U,360,1,0.2,0.1,4,16,uncommon,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7211,topping-misc,puzzle,7211-topping-misc-puzzle,Y,U,360,1,0.2,0.1,4,16,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7212,topping-misc,puzzle,7212-topping-misc-puzzle,Y,U,360,1,0.2,0.3,4,16,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7213,topping-misc,puzzle,7213-topping-misc-puzzle,Y,U,360,1,0.2,0.3,4,16,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7214,topping-misc,puzzle,7214-topping-misc-puzzle,Y,U,360,1.75,0.3,0.3,4,4,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7215,topping-misc,puzzle,7215-topping-misc-puzzle,Y,U,360,1,0.2,0.3,4,8,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7220,topping-misc,goldflakes,7220-topping-misc-goldflakes,Y,U,360,0.75,0.1,0.3,10,16,rare,grail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7221,topping-misc,goldflakes,7221-topping-misc-goldflakes,Y,U,360,0.75,0.1,0.3,10,16,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7222,topping-misc,goldflakes,7222-topping-misc-goldflakes,Y,U,360,0.75,0.1,0.3,10,16,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7230,topping-misc,diamonds,7230-topping-misc-diamonds,Y,U,360,1.5,0.3,0.3,8,16,superrare,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7240,topping-misc,hypodermicneedle,7240-topping-misc-hypodermicneedle,Y,U,360,1.5,0.3,0.3,3,9,superrare,grail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7241,topping-misc,hypodermicneedle,7241-topping-misc-hypodermicneedle,Y,U,360,1.5,0.3,0.3,3,9,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7242,topping-misc,hypodermicneedle,7242-topping-misc-hypodermicneedle,Y,U,360,1.5,0.3,0.3,3,9,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7250,topping-misc,paintstrokes,7250-topping-misc-paintstrokes,Y,U,360,3,0.5,0.3,8,29,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7251,topping-misc,paintstrokes,7251-topping-misc-paintstrokes,Y,U,360,3,0.5,0.3,8,29,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7252,topping-misc,paintstrokes,7252-topping-misc-paintstrokes,Y,U,360,3,0.5,0.3,8,29,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7253,topping-misc,paintstrokes,7253-topping-misc-paintstrokes,Y,U,360,3,0.5,0.3,8,29,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7254,topping-misc,paintstrokes,7254-topping-misc-paintstrokes,Y,U,360,3,0.5,0.3,8,29,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7260,topping-misc,thingswitheyes,7260-topping-misc-thingswitheyes,Y,U,360,3,0.5,0.3,4,9,uncommon,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7261,topping-misc,thingswitheyes,7261-topping-misc-thingswitheyes,Y,U,360,2.5,0.4,0.3,4,9,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7262,topping-misc,thingswitheyes,7262-topping-misc-thingswitheyes,Y,U,360,2.5,0.4,0.3,4,9,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7263,topping-misc,thingswitheyes,7263-topping-misc-thingswitheyes,Y,U,360,2.5,0.4,0.3,4,8,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7270,topping-misc,dogtoy,7270-topping-misc-dogtoy,Y,U,360,2,0.3,0.5,3,12,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7271,topping-misc,dogtoy,7271-topping-misc-dogtoy,Y,U,360,3,0.5,0.5,3,12,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7272,topping-misc,dogtoy,7272-topping-misc-dogtoy,Y,U,360,2,0.3,0.5,3,12,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7273,topping-misc,dogtoy,7273-topping-misc-dogtoy,Y,U,360,3,0.5,0.5,3,12,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7280,topping-misc,twinkieweiner,7280-topping-misc-twinkieweiner,Y,U,360,3,0.5,0.5,1,5,rare,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7290,topping-misc,rice,7290-topping-misc-rice,Y,U,360,2,0.3,0.5,6,17,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7291,topping-misc,rice,7291-topping-misc-rice,Y,U,360,2,0.3,0.5,6,17,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7292,topping-misc,rice,7292-topping-misc-rice,Y,U,360,2,0.3,0.5,6,17,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7293,topping-misc,rice,7293-topping-misc-rice,Y,U,360,2,0.3,0.5,6,17,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7294,topping-misc,rice,7294-topping-misc-rice,Y,U,360,2,0.3,0.5,6,17,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7295,topping-misc,rice,7295-topping-misc-rice,Y,U,360,2,0.3,0.5,6,17,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7300,topping-misc,batteries,7300-topping-misc-batteries,Y,U,360,4,0.7,0.5,4,4,rare,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7301,topping-misc,batteries,7301-topping-misc-batteries,Y,U,360,2,0.3,0.5,4,10,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7302,topping-misc,batteries,7302-topping-misc-batteries,Y,U,360,1,0.2,0.5,10,15,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7310,topping-misc,yarnball,7310-topping-misc-yarnball,Y,U,360,3,0.5,0.5,4,6,rare,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7311,topping-misc,yarnball,7311-topping-misc-yarnball,Y,U,360,3,0.5,0.5,4,6,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7312,topping-misc,yarnball,7312-topping-misc-yarnball,Y,U,360,3.5,0.6,0.5,4,6,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7313,topping-misc,yarnball,7313-topping-misc-yarnball,Y,U,360,3,0.5,0.5,4,6,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7320,topping-misc,tumbleweeds,7320-topping-misc-tumbleweeds,Y,U,360,5,0.8,0.25,1,5,rare,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7321,topping-misc,tumbleweeds,7321-topping-misc-tumbleweeds,Y,U,360,5,0.8,0.25,1,5,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7330,topping-misc,tumbleweeds,7330-topping-misc-tumbleweeds,Y,U,360,5,0.8,0.25,1,5,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7340,topping-misc,butter,7340-topping-misc-butter,Y,U,360,2,0.3,0.25,4,22,common,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7341,topping-misc,butter,7341-topping-misc-butter,Y,U,360,2,0.3,0.25,4,22,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7342,topping-misc,butter,7342-topping-misc-butter,Y,U,360,2,0.3,0.25,4,22,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
7350,topping-misc,spaghetti,7350-topping-misc-spaghetti,Y,U,360,4.8,0.8,0.25,3,9,common,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
